읍면동,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스,,metro,culture,shop
검단동,95.25,346,82,215,13.1,2,153,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,114.38,346,206,202,13.1,2,150,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,123.48,346,58,196,13.1,2,112,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,56.19,300,30,191,28.04,2,112,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,59.5,300,80,181,28.04,2,107,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,102.47,300,40,166,28.04,2,98,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03,300,130,164,28.04,2,97,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,79.33,300,20,158,28.04,2,106,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,66.11,464,30,170,26,2,105,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,59.5,464,27,168,26,2,105,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03E,464,110,168,26,2,105,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03D,464,72,168,26,2,105,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03C,464,20,168,26,2,105,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03B,464,60,168,26,2,101,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03A,464,75,168,26,2,101,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,69.42,464,70,166,26,2,188,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
당하동,109.09,"1,042",394,234,18.09,2,141,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,148.76,"1,042",124,197,18.09,2,130,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,238.01,"1,042",86,172,18.09,2,112,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,185.12,"1,042",304,172,18.09,2,101,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,214.87,"1,042",134,170,18.09,2,145,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
검단동,79.33,299,113,214,20.07,2,128,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,105.78,299,96,184,20.07,2,124,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,109.09,299,18,179,20.07,2,120,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,128.92,299,19,167,20.07,2,116,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,142.14,299,53,155,20.07,2,97,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03,255,5,158,26.07,2,83,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,59.5,255,45,155,26.07,2,82,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,62.81,96,60,175,27,2,79,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,105.78,96,36,165,27,2,79,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,109.40C,128,1,201,10.08,2,79,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,109.40B,128,97,201,10.08,2,79,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,112.36A,128,30,196,10.08,2,174,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,52.89,260,50,184,28.02,2,174,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,56.19,260,160,178,28.02,2,169,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03,260,50,161,28.02,2,109,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03,477,48,201,17.07,2,107,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,79.33,477,108,192,17.07,2,99,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,145.45,477,36,175,17.07,2,151,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,105.78,477,231,175,17.07,2,145,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,76.03,252,144,178,27.02,2,123,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,95.86,252,60,170,27.02,2,83,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,102.47,252,48,168,27.02,2,76,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
당하동,72.72,417,135,251,20.07,2,199,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,105.78,417,282,208,20.07,2,151,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
가정동,119,555,30,197,28,2,126,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,95.86,555,150,193,28,2,120,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,99.17,555,30,187,28,2,116,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,79.33,555,345,183,28,2,113,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,72.72,78,48,162,28.05,2,76,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,76.03,78,30,145,28.05,2,72,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,59.5,94,46,168,28.04,2,76,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,72.72,94,24,162,28.04,2,76,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,76.03,94,24,155,28.04,2,72,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,46.28,474,294,200,30.11,2,66,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,52.89,474,180,199,30.11,2,65,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,46.28,252,180,205,30.1,2,76,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,52.89,252,72,199,30.1,2,66,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,49.58,114,114,182,31,2,66,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,99.17B,93,8,247,11.01,2,106,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,99.17A,93,8,247,11.01,2,102,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,102.47A,93,1,239,11.01,2,99,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,102.47B,93,8,239,11.01,2,97,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,85.95,93,2,239,11.01,2,97,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,92.56C,93,1,238,11.01,2,97,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,92.56A,93,33,238,11.01,2,96,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,92.56B,93,1,238,11.01,2,93,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,148.76,93,16,202,11.01,2,71,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,76.03,132,36,151,29,2,72,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,79.33,132,36,145,29,2,69,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,69.42,132,54,144,29,2,67,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,82.64,132,6,139,29,2,65,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,59.5,192,144,113,28.08,2,59,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,72.72,192,48,103,28.08,2,58,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,79.33,132,36,126,28.04,2,69,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,59.5,132,96,118,28.04,2,59,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,76.03,252,156,187,29.01,2,118,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,105.78,252,96,170,29.01,2,99,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,102.47,495,120,215,26.1,2,130,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,95.86,495,90,214,26.1,2,83,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,72.72,495,60,210,26.1,2,81,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,69.42,495,60,202,26.1,2,81,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,89.25,495,45,196,26.1,2,79,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,82.64,495,120,188,26.1,2,79,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,102.47,274,70,220,25.02,2,151,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,125.62,274,26,215,25.02,2,121,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,158.67,274,34,194,25.02,2,113,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,82.64,274,108,191,25.02,2,107,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,112.39,274,18,182,25.02,2,91,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,92.56,274,18,162,25.02,2,69,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,105.78,620,464,222,26,2,147,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,155.37,620,116,167,26,2,103,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,185.12,620,40,146,26,2,95,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,69.42,150,150,158,26.11,2,56,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,66.11,144,72,159,29.08,2,61,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
가정동,56.19,144,72,156,29.08,2,58,2.6,5,17,0,,0.769230769,1.923076923,6.538461538
연희동,79.33,410,168,208,21.06,1,160,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,109.09,410,242,206,21.06,1,145,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,72.72,294,70,227,21.04,1,196,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,33.05,294,224,212,21.04,1,159,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,82.64,65,11,182,21.03,1,127,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,109.09,65,24,179,21.03,1,124,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,92.56,65,21,170,21.03,1,124,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,79.33,390,220,224,22.01,1,183,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,109.09,390,170,213,22.01,1,160,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,103.34,356,164,208,24.02,1,155,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,151.59,356,44,204,24.02,1,141,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,83.05,356,148,196,24.02,1,122,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,105.23,120,40,216,23.1,1,166,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,86.61,120,37,179,23.1,1,133,9.5,3,38,1,,0.105263158,0.315789474,4
검암경서동,79.63,560,128,254,13.09,3,195,15.23,2,43,0,,0.196979645,0.131319764,2.823374918
검암경서동,109.49,560,432,217,13.09,3,174,15.23,2,43,0,,0.196979645,0.131319764,2.823374918
검암경서동,79.75,292,72,235,12.07,3,194,15.23,2,43,0,,0.196979645,0.131319764,2.823374918
검암경서동,110.29,292,220,209,12.07,3,172,15.23,2,43,0,,0.196979645,0.131319764,2.823374918
검암경서동,79.4,572,132,239,13.1,3,195,15.23,2,43,0,,0.196979645,0.131319764,2.823374918
검암경서동,109.1,572,376,220,13.1,3,174,15.23,2,43,0,,0.196979645,0.131319764,2.823374918
검암경서동,139.59,572,64,218,13.1,3,154,15.23,2,43,0,,0.196979645,0.131319764,2.823374918
검단동,109.92D,348,40,237,8.01,2,173,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,110.16B,348,56,236,8.01,2,172,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,110.99C,348,18,234,8.01,2,171,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,111.21A,348,80,234,8.01,2,171,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,130.25A,348,40,221,8.01,2,152,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,130.52B,348,37,220,8.01,2,151,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,163.76B,348,38,195,8.01,2,119,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,164.47A,348,38,195,8.01,2,119,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,110.34B,303,36,247,8.01,2,169,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,111.38A,303,40,245,8.01,2,169,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,130.23A,303,78,223,8.01,2,163,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,130.49B,303,72,222,8.01,2,162,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,163.76B,303,38,211,8.01,2,128,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
검단동,164.47A,303,38,210,8.01,2,128,7.93,5,137,1,,0.25220681,0.630517024,17.27616646
당하동,109.23A,207,59,206,7.09,2,71,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,109.68C,207,56,205,7.09,2,71,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,110.44B,207,20,204,7.09,2,70,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
당하동,110.65D,207,72,203,7.09,2,70,3.49,1,15,1,,0.573065903,0.286532951,4.297994269
석남동,76.03,471,21,237,12.01,0,204,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,89.25,471,41,230,12.01,0,189,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,104.83,471,78,224,12.01,0,186,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,105.78,471,84,222,12.01,0,174,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,81.92,471,92,220,12.01,0,167,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,83.35,471,36,216,12.01,0,165,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,105.78D,471,18,213,12.01,0,161,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,105.78B,471,20,213,12.01,0,161,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,105.78A,471,40,213,12.01,0,161,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,105.78C,471,18,213,12.01,0,161,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,115.7,471,23,203,12.01,0,149,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,59.50A,150,30,157,34.05,0,59,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,59.5,150,120,157,34.05,0,59,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,80.95,769,206,315,11,0,266,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,107.37,769,461,282,11,0,219,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,125.85,769,30,250,11,0,191,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,143.15,769,72,238,11,0,185,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,80.63,91,45,257,10,0,180,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,127.52,91,15,243,10,0,107,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,107.03,91,31,234,10,0,98,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,69.42A,142,6,137,29.01,0,72,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,69.42,142,18,137,29.01,0,72,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,62.81,142,24,127,29.01,0,60,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,82.64,184,72,203,20.07,0,139,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,59.5,184,112,147,20.07,0,92,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,89.25,252,84,202,28.07,0,120,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,79.33,252,84,189,28.07,0,112,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,76.03,252,84,178,28.07,0,106,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,69.42,360,96,156,29.07,0,95,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,66.11,360,96,146,29.07,0,94,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,52.89,360,168,139,29.07,0,91,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,92.56,110,30,162,34.01,0,81,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,89.25,110,60,160,34.01,0,78,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,85.95,110,20,157,34.01,0,76,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,72.72,100,65,172,32,0,76,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,72.72A,100,35,172,32,0,76,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,85.95,60,60,175,35,0,64,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,66.11,48,48,144,29.01,0,79,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,49.58,192,108,176,28.11,0,110,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,66.11,192,48,163,28.11,0,110,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,72.72,192,24,155,28.11,0,99,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,85.95,192,12,145,28.11,0,91,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,66.11,162,48,144,27,0,101,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,62.81,162,48,139,27,0,76,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,79.33,162,60,123,27,0,72,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,66.11,320,180,219,33,0,88,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,72.72,320,120,217,33,0,83,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,82.64,320,20,203,33,0,79,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,89.25,100,50,185,15.05,0,90,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,181.81,100,50,124,15.05,0,58,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,89.25,47,47,168,14.08,0,84,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,79.98,778,172,300,12.04,0,213,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,131.76,778,39,258,12.04,0,175,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,110.56,778,511,258,12.04,0,172,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,152.36,778,56,253,12.04,0,171,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,62.81,144,60,167,29.08,0,100,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,59.5,144,72,164,29.08,0,97,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,79.33,144,12,151,29.08,0,95,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,82.64,134,17,163,23.09,0,91,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,89.25,134,117,162,23.09,0,84,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,82.64,191,160,153,21.11,0,77,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,62.81,191,1,147,21.11,0,74,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,72.72,191,25,144,21.11,0,58,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,82.64,190,190,175,22.09,0,103,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,80.82,288,63,234,12.03,0,161,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,109.86,288,150,223,12.03,0,151,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,92.56,288,48,223,12.03,0,151,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,102.47,288,27,209,12.03,0,141,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,62.81,80,5,151,33.01,0,72,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,79.33,80,75,145,33.01,0,69,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,52.89A,144,6,175,29.08,0,104,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,52.89,144,138,175,29.08,0,104,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,82.64,299,156,172,23.07,0,103,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,95.86,299,143,170,23.07,0,94,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,74.04A,138,6,169,29.02,0,75,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,75.08,138,36,166,29.02,0,61,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,63.26,138,36,166,29.02,0,60,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,59.5,90,90,193,35.03,0,76,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,66.11,192,60,189,29.02,0,113,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,49.58,192,132,171,29.02,0,86,5.17,3,52,0,,0,0.580270793,10.05802708
석남동,72.72,130,130,158,31.06,0,96,5.17,3,52,0,,0,0.580270793,10.05802708
불로대곡동,109.09B,117,30,202,11.06,0,142,10.8,0,12,0,,0,0,1.111111111
불로대곡동,109.09A,117,85,202,11.06,0,142,10.8,0,12,0,,0,0,1.111111111
원당동,86.11,449,119,253,14.04,0,197,6.59,1,15,0,,0,0.151745068,2.276176024
원당동,113.38,449,330,225,14.04,0,168,6.59,1,15,0,,0,0.151745068,2.276176024
원당동,106.36,269,209,230,13.1,0,174,6.59,1,15,0,,0,0.151745068,2.276176024
원당동,130.98,269,60,221,13.1,0,153,6.59,1,15,0,,0,0.151745068,2.276176024
원당동,85.48,938,125,260,14.06,0,199,6.59,1,15,0,,0,0.151745068,2.276176024
원당동,112.27,938,719,234,14.06,0,174,6.59,1,15,0,,0,0.151745068,2.276176024
원당동,137.34,938,94,222,14.06,0,160,6.59,1,15,0,,0,0.151745068,2.276176024
연희동,79.33,299,65,230,20.02,1,189,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,105.78,299,212,215,20.02,1,170,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,165.29,299,22,185,20.02,1,112,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,79.33,232,72,227,20.01,1,195,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,102.47,232,79,220,20.01,1,161,9.5,3,38,1,,0.105263158,0.315789474,4
연희동,109.09,232,81,206,20.01,1,156,9.5,3,38,1,,0.105263158,0.315789474,4
청라동,107.83A,263,56,343,7.1,1,255,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,109.80B,263,56,337,7.1,1,250,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,110.86C,263,151,334,7.1,1,248,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,145.66B,256,14,357,7.04,1,206,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,145.81A,256,15,357,7.04,1,280,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,147.62D,256,110,352,7.04,1,277,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,148.24C,256,14,351,7.04,1,234,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,146.10A2,256,60,332,7.04,1,233,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,147.18A1,256,15,330,7.04,1,220,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,147.24C1,256,28,329,7.04,1,222,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,135.72A,590,145,396,5.04,1,221,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,137.17B,590,138,392,5.04,1,248,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,164.46B,590,149,383,5.04,1,243,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,165.12A,590,80,382,5.04,1,219,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,182.02,590,78,371,5.04,1,216,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,126.67A,174,30,332,7.02,1,211,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,127.56B,174,58,329,7.02,1,210,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,130.75A,754,144,344,6.04,1,209,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,130.97B,754,206,344,6.04,1,253,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,132.40B,"1,071",150,347,6.08,1,252,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,134.02A,"1,071",276,343,6.08,1,252,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,149.05A-1,"1,071",112,332,6.08,1,265,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,150.07A,"1,071",343,330,6.08,1,265,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,150.54B,"1,071",115,329,6.08,1,235,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,143.11A,476,180,332,8.03,1,227,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,144.53B,476,58,329,8.03,1,215,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,100.22,"1,767",54,334,7.03,1,214,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,127.02,879,192,362,7,1,264,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,158.89A,879,90,359,7,1,242,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,131.23,879,92,358,7,1,242,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,161.25B,879,90,353,7,1,242,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,161.75C,879,84,352,7,1,241,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,146.48B,879,84,345,7,1,224,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,146.56A,879,200,345,7,1,217,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,152.01,879,44,342,7,1,225,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,142.47B,766,53,442,5.08,1,221,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,144.22A,766,338,437,5.08,1,218,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,183.22,766,107,437,5.08,1,218,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,133.59,766,266,423,5.08,1,211,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,146.78D,564,82,337,6.04,1,211,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,146.95C,564,150,337,6.04,1,211,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,147.07B,564,90,337,6.04,1,210,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,147.44A,564,85,336,6.04,1,209,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,148.06F,564,69,334,6.04,1,209,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,148.06E,564,88,334,6.04,1,235,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,144.56,828,184,391,5.1,1,223,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,159.11C,828,114,371,5.1,1,223,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,159.11B,828,114,371,5.1,1,223,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
청라동,159.43A,828,176,370,5.1,1,209,2.28,3,63,2,,0.438596491,1.315789474,27.63157895
