구시군,읍면동,아파트명,입주년도,분양면적,총세대수,세대수,매매평균..당가.만원.,X3.3.당가.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스
동구,송림동,동산휴먼시아2단지,2010.11,115.36,863,57,204,673.4,8.01,0,129,2.38,4,18,1
동구,송림동,동산휴먼시아2단지,2010.11,120.62,863,6,195,644.1,8.01,0,128,2.38,4,18,1
동구,송림동,삼익,1978,85.95,264,12,128,423.1,40.12,0,84,2.38,4,18,1
동구,송림동,삼익,1978,85.95,264,120,128,423.1,40.12,0,84,2.38,4,18,1
동구,송림동,삼익,1978,112.39,264,132,125,411.8,40.12,0,80,2.38,4,18,1
동구,송림동,인천송림휴먼시아1단지,2009.08,83.1,1011,49,247,815.5,9.04,0,220,2.38,4,18,1
동구,송림동,인천송림휴먼시아1단지,2009.08,83.1,1011,224,247,815.5,9.04,0,220,2.38,4,18,1
동구,송림동,인천송림휴먼시아1단지,2009.08,83.1,1011,224,247,815.5,9.04,0,220,2.38,4,18,1
동구,송림동,인천송림휴먼시아1단지,2009.08,117.35,1011,417,222,732.4,9.04,0,175,2.38,4,18,1
동구,송림동,인천송림휴먼시아1단지,2009.08,149.75,1011,97,197,651.2,9.04,0,157,2.38,4,18,1
동구,송림동,주공,1998.11,79.33,98,98,202,666.7,20.01,0,110,2.38,4,18,1
동구,송림동,진로,1999.09,79.33,235,115,208,687.6,19.03,0,158,2.38,4,18,1
동구,송림동,진로,1999.09,112.39,235,120,169,558.9,19.03,0,120,2.38,4,18,1
동구,송림동,풍림아이원,2008.1,77.69,1355,494,274,904.2,10.02,0,238,2.38,4,18,1
동구,송림동,풍림아이원,2008.1,56,1355,90,259,856,10.02,0,205,2.38,4,18,1
동구,송림동,풍림아이원,2008.1,110.85,1355,603,235,775.4,10.02,0,203,2.38,4,18,1
동구,송림동,풍림아이원,2008.1,146.18,1355,168,209,689.7,10.02,0,171,2.38,4,18,1
동구,송현동,누리,1994.09,82.64,114,108,145,480,24.03,1,82,2.55,2,7,0
동구,송현동,동부,1990.05,92.56,1140,360,197,651.8,28.07,1,162,2.55,2,7,0
동구,송현동,동부,1990.05,102.47,1140,240,190,629.1,28.07,1,147,2.55,2,7,0
동구,송현동,동부,1990.05,56.19,1140,120,187,617.7,28.07,1,136,2.55,2,7,0
동구,송현동,동부,1990.05,49.58,1140,150,174,576.7,28.07,1,133,2.55,2,7,0
동구,송현동,동부,1990.05,82.64,1140,150,169,560,28.07,1,124,2.55,2,7,0
동구,송현동,동부,1990.05,72.72,1140,120,168,556.9,28.07,1,117,2.55,2,7,0
동구,송현동,삼두1차,1983.09,95.86,264,96,146,482.8,35.03,1,92,2.55,2,7,0
동구,송현동,삼두1차,1983.09,79.33,264,120,132,437.6,35.03,1,82,2.55,2,7,0
동구,송현동,삼두1차,1983.09,62.81,264,48,119,394.7,35.03,1,78,2.55,2,7,0
동구,송현동,삼두2차,1988.1,76.03,432,108,184,608.7,30.02,1,141,2.55,2,7,0
동구,송현동,삼두2차,1988.1,56.19,432,144,178,588.3,30.02,1,133,2.55,2,7,0
동구,송현동,삼두2차,1988.1,42.97,432,180,165,546.2,30.02,1,116,2.55,2,7,0
동구,송현동,삼부,1985.07,79.33,90,40,145,479.2,33.05,1,62,2.55,2,7,0
동구,송현동,삼부,1985.07,72.72,90,50,138,454.6,33.05,1,57,2.55,2,7,0
동구,송현동,솔빛마을주공1차,2003.04,52.89,2711,88,265,875,15.08,1,217,2.55,2,7,0
동구,송현동,솔빛마을주공1차,2003.04,105.78,2711,884,251,828.2,15.08,1,209,2.55,2,7,0
동구,송현동,솔빛마을주공1차,2003.04,69.42,2711,429,238,785.7,15.08,1,204,2.55,2,7,0
동구,송현동,솔빛마을주공1차,2003.04,89.25,2711,4,227,750.1,15.08,1,203,2.55,2,7,0
동구,송현동,솔빛마을주공1차,2003.04,99.17,2711,261,227,750,15.08,1,202,2.55,2,7,0
동구,송현동,솔빛마을주공1차,2003.04,85.95,2711,1045,227,750,15.08,1,197,2.55,2,7,0
동구,송현동,솔빛마을주공2차(201-203동),2003.12,79.41,386,294,283,936.7,15,1,227,2.55,2,7,0
동구,송현동,솔빛마을주공2차(201-203동),2003.12,109.35,386,92,256,846.5,15,1,206,2.55,2,7,0
동구,송현동,솔빛마을주공2차(204-205동),2003.12,80.7,354,184,223,737.4,15,1,167,2.55,2,7,0
동구,송현동,솔빛마을주공2차(204-205동),2003.12,58.64,354,29,196,648.3,15,1,145,2.55,2,7,0
동구,송현동,솔빛마을주공2차(204-205동),2003.12,73.52,354,113,194,640.7,15,1,143,2.55,2,7,0
동구,송현동,솔빛마을주공2차(204-205동),2003.12,74.37,354,28,192,633.4,15,1,141,2.55,2,7,0
동구,송현동,송현1차,1982.01,56.19,500,50,231,764.8,36.11,1,76,2.55,2,7,0
동구,송현동,송현1차,1982.01,33.05,500,250,227,750.2,36.11,1,61,2.55,2,7,0
동구,송현동,송현1차,1982.01,49.58,500,80,222,733.4,36.11,1,58,2.55,2,7,0
동구,송현동,송현1차,1982.01,42.97,500,120,221,730.9,36.11,1,53,2.55,2,7,0
동구,송현동,송현2차,1983.04,62.81,400,130,183,605.3,35.08,1,123,2.55,2,7,0
동구,송현동,송현2차,1983.04,46.28,400,270,162,535.7,35.08,1,81,2.55,2,7,0
동구,송현동,송현주공,1993.05,105.78,575,60,161,531.3,25.07,1,102,2.55,2,7,0
동구,송현동,송현주공,1993.05,89.25,575,29,157,518.6,25.07,1,99,2.55,2,7,0
동구,송현동,송현주공,1993.05,92.56,575,30,157,517.9,25.07,1,96,2.55,2,7,0
동구,송현동,송현주공,1993.05,79.33,575,29,151,500.1,25.07,1,96,2.55,2,7,0
동구,송현동,송현주공,1993.05,82.64,575,30,151,500,25.07,1,88,2.55,2,7,0
동구,송현동,송현주공,1993.05,99.17,575,30,151,500,25.07,1,86,2.55,2,7,0
동구,송현동,송현주공,1993.05,99.17,575,29,151,500,25.07,1,86,2.55,2,7,0
동구,송현동,송현주공,1993.05,69.42,575,30,151,500,25.07,1,86,2.55,2,7,0
동구,송현동,송현주공,1993.05,56.19,575,148,149,491.3,25.07,1,86,2.55,2,7,0
동구,송현동,송현주공,1993.05,49.58,575,59,131,433.4,25.07,1,85,2.55,2,7,0
동구,송현동,송현주공,1993.05,49.58,575,30,131,433.4,25.07,1,84,2.55,2,7,0
동구,송현동,송현주공,1993.05,49.58,575,24,131,433.4,25.07,1,83,2.55,2,7,0
동구,송현동,송현주공,1993.05,49.58,575,47,131,433.4,25.07,1,81,2.55,2,7,0
동구,화수동,미륭,1990.06,59.5,560,170,184,608.4,28.06,0,113,0.61,2,13,0
동구,화수동,미륭,1990.06,42.97,560,90,169,557.8,28.06,0,96,0.61,2,13,0
동구,화수동,미륭,1990.06,49.58,560,300,155,513.4,28.06,0,87,0.61,2,13,0
동구,화수동,영풍,2001.08,86.76,359,141,225,743,17.04,0,173,0.61,2,13,0
동구,화수동,영풍,2001.08,114.8,359,218,192,633.5,17.04,0,161,0.61,2,13,0
동구,화수동,화도진그린빌,2001.11,85.95,365,58,215,711.5,17.01,0,180,0.61,2,13,0
동구,화수동,화도진그린빌,2001.11,85.95,365,53,215,711.5,17.01,0,180,0.61,2,13,0
동구,화수동,화도진그린빌,2001.11,85.95,365,124,215,711.5,17.01,0,180,0.61,2,13,0
동구,화수동,화도진그린빌,2001.11,105.78,365,101,208,687.5,17.01,0,175,0.61,2,13,0
동구,화수동,화도진그린빌,2001.11,105.78,365,29,208,687.5,17.01,0,175,0.61,2,13,0
미추홀구,용현동,금동,2003,52.89,57,55,161,531.3,15.12,2,104,4.22,3,69,2
미추홀구,용현동,금호2단지1차,1999.11,79.33,640,80,277,916.8,19.01,2,214,4.22,3,69,2
미추홀구,용현동,금호2단지1차,1999.11,92.56,640,200,259,857.2,19.01,2,208,4.22,3,69,2
미추홀구,용현동,금호2단지1차,1999.11,109.09,640,120,245,810.6,19.01,2,193,4.22,3,69,2
미추홀구,용현동,금호2단지1차,1999.11,109.09,640,80,234,772.7,19.01,2,183,4.22,3,69,2
미추홀구,용현동,금호2단지1차,1999.11,128.92,640,80,233,769.3,19.01,2,153,4.22,3,69,2
미추홀구,용현동,금호2단지1차,1999.11,161.98,640,80,201,663.3,19.01,2,142,4.22,3,69,2
미추홀구,용현동,금호2단지2차,2000.05,79.33,666,114,277,916.8,18.07,2,214,4.22,3,69,2
미추홀구,용현동,금호2단지2차,2000.05,92.56,666,156,259,857.2,18.07,2,203,4.22,3,69,2
미추홀구,용현동,금호2단지2차,2000.05,109.09,666,240,245,810.6,18.07,2,193,4.22,3,69,2
미추홀구,용현동,금호2단지2차,2000.05,128.92,666,80,233,769.3,18.07,2,167,4.22,3,69,2
미추홀구,용현동,금호2단지2차,2000.05,161.98,666,76,201,663.3,18.07,2,142,4.22,3,69,2
미추홀구,용현동,금호어울림3단지,2010.02,77.43,180,28,299,988.4,8.1,2,252,4.22,3,69,2
미추홀구,용현동,금호어울림3단지,2010.02,95.54,180,68,274,904.8,8.1,2,233,4.22,3,69,2
미추홀구,용현동,금호어울림3단지,2010.02,107.25,180,56,270,893.9,8.1,2,214,4.22,3,69,2
미추홀구,용현동,금호어울림3단지,2010.02,109.94,180,28,241,796.8,8.1,2,205,4.22,3,69,2
미추홀구,용현동,금호어울림4단지,2010.02,80.24,209,67,285,943.5,8.1,2,243,4.22,3,69,2
미추홀구,용현동,금호어울림4단지,2010.02,95.54,209,56,274,904.8,8.1,2,233,4.22,3,69,2
미추홀구,용현동,금호어울림4단지,2010.02,107.25,209,86,270,893.9,8.1,2,214,4.22,3,69,2
미추홀구,용현동,"금호타운1,2차",1991.11,89.25,1170,270,232,768.6,27.01,2,185,4.22,3,69,2
미추홀구,용현동,"금호타운1,2차",1991.11,102.47,1170,450,224,742,27.01,2,176,4.22,3,69,2
미추홀구,용현동,"금호타운1,2차",1991.11,105.78,1170,90,217,718.8,27.01,2,161,4.22,3,69,2
미추홀구,용현동,"금호타운1,2차",1991.11,142.14,1170,180,190,627.9,27.01,2,151,4.22,3,69,2
미추홀구,용현동,"금호타운1,2차",1991.11,171.9,1170,180,169,557.7,27.01,2,128,4.22,3,69,2
미추홀구,용현동,대림,1990.11,102.47,598,442,215,709.7,28.01,2,166,4.22,3,69,2
미추홀구,용현동,대림,1990.11,148.76,598,156,178,588.9,28.01,2,131,4.22,3,69,2
미추홀구,용현동,대우,2001.06,109.09,616,132,227,750,17.06,2,189,4.22,3,69,2
미추홀구,용현동,대우,2001.06,105.78,616,352,225,742.2,17.06,2,188,4.22,3,69,2
미추홀구,용현동,대우,2001.06,95.86,616,132,224,741.4,17.06,2,183,4.22,3,69,2
미추홀구,용현동,대진,1989.06,56.19,168,96,151,500.1,29.06,2,107,4.22,3,69,2
미추홀구,용현동,동아저층,1989.08,69.42,492,168,173,571.4,29.04,2,103,4.22,3,69,2
미추홀구,용현동,동아저층,1989.08,62.81,492,108,171,565.8,29.04,2,101,4.22,3,69,2
미추홀구,용현동,동아저층,1989.08,76.03,492,72,171,565.2,29.04,2,111,4.22,3,69,2
미추홀구,용현동,동아저층,1989.08,66.11,492,120,170,562.6,29.04,2,110,4.22,3,69,2
미추홀구,용현동,동아저층,1989.08,59.5,492,24,168,555.6,29.04,2,109,4.22,3,69,2
미추홀구,용현동,부성로얄,1987.11,52.89,204,30,175,578.2,31.01,2,108,4.22,3,69,2
미추홀구,용현동,부성로얄,1987.11,56.19,204,114,169,558.9,31.01,2,101,4.22,3,69,2
미추홀구,용현동,부성로얄,1987.11,69.42,204,60,166,547.6,31.01,2,120,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,81.51,168,1,209,689.5,39.08,2,118,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,84.37,168,3,201,666.1,39.08,2,112,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,84.47,168,85,201,665.3,39.08,2,71,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,84.81,168,10,200,662.6,39.08,2,79,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,85.29,168,7,199,658.9,39.08,2,106,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,85.3,168,1,199,658.8,39.08,2,118,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,85.62,168,1,199,656.4,39.08,2,118,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,113.91,168,54,160,529.6,39.08,2,118,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,114.11,168,1,160,528.7,39.08,2,76,4.22,3,69,2
미추홀구,용현동,삼익,1979.04,115.09,168,5,159,524.2,39.08,2,161,4.22,3,69,2
미추홀구,용현동,삼화,1994.04,79.33,114,114,180,593.8,24.08,2,161,4.22,3,69,2
미추홀구,용현동,새한,1986.02,66.11,60,60,170,562.6,32.1,2,161,4.22,3,69,2
미추홀구,용현동,새한(181-4),1982.12,59.5,135,30,197,652.8,36,2,161,4.22,3,69,2
미추홀구,용현동,새한(181-4),1982.12,59.5,135,5,197,652.8,36,2,148,4.22,3,69,2
미추홀구,용현동,새한(181-4),1982.12,59.5,135,100,197,652.8,36,2,99,4.22,3,69,2
미추홀구,용현동,새한(5동),1985.04,79.33,110,110,150,495.9,33.08,2,201,4.22,3,69,2
미추홀구,용현동,서해,1994.03,105.78,299,13,189,625,24.09,2,102,4.22,3,69,2
미추홀구,용현동,서해,1994.03,105.78,299,96,189,625,24.09,2,235,4.22,3,69,2
미추홀구,용현동,서해,1994.03,105.78,299,56,189,625,24.09,2,216,4.22,3,69,2
미추홀구,용현동,서해,1994.03,105.78,299,14,189,625,24.09,2,186,4.22,3,69,2
미추홀구,용현동,서해,1994.03,79.33,299,120,187,618.8,24.09,2,183,4.22,3,69,2
미추홀구,용현동,선우,2003.03,85.95,48,48,150,496.2,15.09,2,165,4.22,3,69,2
미추홀구,용현동,성원상떼빌,2009.02,106.7,550,550,253,836.5,9.1,2,164,4.22,3,69,2
미추홀구,용현동,수정,1985.07,76.03,100,100,164,543.5,33.05,2,158,4.22,3,69,2
미추홀구,용현동,신창미션힐,2004.05,83.08,821,433,283,935.1,14.07,2,150,4.22,3,69,2
미추홀구,용현동,신창미션힐,2004.05,106.4,821,388,263,869.9,14.07,2,139,4.22,3,69,2
미추홀구,용현동,엑슬루타워,2011.09,83.3,630,58,270,892.9,7.03,2,130,4.22,3,69,2
미추홀구,용현동,엑슬루타워,2011.09,84.67,630,57,266,878.5,7.03,2,81,4.22,3,69,2
미추홀구,용현동,엑슬루타워,2011.09,112.23,630,74,258,854.2,7.03,2,76,4.22,3,69,2
미추홀구,용현동,엑슬루타워,2011.09,122.1,630,86,250,825.8,7.03,2,132,4.22,3,69,2
미추홀구,용현동,용현국민,1984.12,92.56,60,30,143,473.2,34,2,132,4.22,3,69,2
미추홀구,용현동,용현동아,1990.12,105.78,400,385,161,531.3,28,2,228,4.22,3,69,2
미추홀구,용현동,용현동아,1990.12,105.78,400,15,161,531.3,28,2,213,4.22,3,69,2
미추홀구,용현동,용현엠코,2010.1,78.91,171,25,279,921.7,8.02,2,200,4.22,3,69,2
미추홀구,용현동,용현엠코,2010.1,91.35,171,26,263,868.5,8.02,2,199,4.22,3,69,2
미추홀구,용현동,용현엠코,2010.1,107.28,171,74,247,816.6,8.02,2,197,4.22,3,69,2
미추홀구,용현동,용현엠코,2010.1,108.17,171,18,245,809.9,8.02,2,192,4.22,3,69,2
미추홀구,용현동,용현엠코,2010.1,108.98,171,16,243,803.9,8.02,2,170,4.22,3,69,2
미추홀구,용현동,용현엠코,2010.1,111.9,171,12,237,782.9,8.02,2,157,4.22,3,69,2
미추홀구,용현동,우성,1996.08,109.09,408,225,209,689.4,22.04,2,158,4.22,3,69,2
미추홀구,용현동,우성,1996.08,82.64,408,183,197,650,22.04,2,157,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",1989.1,95.86,941,120,198,655.2,29.02,2,156,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",1989.1,102.47,941,120,190,629.1,29.02,2,151,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",1989.1,89.25,941,114,185,611.2,29.02,2,125,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",1989.1,79.33,941,145,180,593.8,29.02,2,156,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",1989.1,135.53,941,86,160,530.5,29.02,2,151,4.22,3,69,2
미추홀구,용현동,윤성,1993.06,109.09,368,108,197,651.5,25.06,2,145,4.22,3,69,2
미추홀구,용현동,윤성,1993.06,92.56,368,80,194,642.9,25.06,2,115,4.22,3,69,2
미추홀구,용현동,윤성,1993.06,79.33,368,180,189,625.1,25.06,2,101,4.22,3,69,2
미추홀구,용현동,진달래,1981.05,42.97,130,84,169,557.8,37.07,2,87,4.22,3,69,2
미추홀구,용현동,진달래,1981.05,49.58,130,30,166,550.1,37.07,2,173,4.22,3,69,2
미추홀구,용현동,진달래,1981.05,69.42,130,16,166,547.6,37.07,2,165,4.22,3,69,2
미추홀구,용현동,태화,1984.04,66.11,40,40,144,475,34.08,2,151,4.22,3,69,2
미추홀구,용현동,한국,1996.12,109.09,298,120,220,727.3,22,2,175,4.22,3,69,2
미추홀구,용현동,한국,1996.12,79.33,298,154,216,714.7,22,2,166,4.22,3,69,2
미추홀구,용현동,한국,1996.12,128.92,298,24,175,577,22,2,163,4.22,3,69,2
미추홀구,용현동,한양1차,1990.12,72.72,606,100,218,720.5,28,2,130,4.22,3,69,2
미추홀구,용현동,한양1차,1990.12,102.47,606,354,216,714.6,28,2,151,4.22,3,69,2
미추홀구,용현동,한양1차,1990.12,85.95,606,100,204,673.1,28,2,128,4.22,3,69,2
미추홀구,용현동,한양1차,1990.12,142.14,606,52,162,534.9,28,2,112,4.22,3,69,2
미추홀구,용현동,한양2차,1991.09,105.78,352,96,175,578.2,27.03,2,107,4.22,3,69,2
미추홀구,용현동,한양2차,1991.09,85.95,352,191,172,567.3,27.03,2,76,4.22,3,69,2
미추홀구,문학동,문학국일,1994.12,82.64,104,104,169,560,24,0,115,1.73,8,19,0
미추홀구,문학동,문학호산,1996.12,82.64,105,105,169,560,22,0,115,1.73,8,19,0
미추홀구,학익동,대동1차,1988.05,69.42,402,6,176,583.3,30.07,0,106,5.87,5,40,1
미추홀구,학익동,대동1차,1988.05,66.11,402,48,170,562.6,30.07,0,251,5.87,5,40,1
미추홀구,학익동,대동1차,1988.05,66.11,402,168,170,562.6,30.07,0,222,5.87,5,40,1
미추홀구,학익동,동아풍림,1999.12,82.64,1480,240,284,940.1,19,0,178,5.87,5,40,1
미추홀구,학익동,동아풍림,1999.12,109.09,1480,520,257,848.5,19,0,154,5.87,5,40,1
미추홀구,학익동,동아풍림,1999.12,152.06,1480,320,197,652.2,19,0,136,5.87,5,40,1
미추홀구,학익동,동아풍림,1999.12,175.2,1480,240,168,556.6,19,0,110,5.87,5,40,1
미추홀구,학익동,동진,1990.01,69.42,114,42,173,571.4,28.11,0,241,5.87,5,40,1
미추홀구,학익동,신동아1차,1988.12,49.58,364,104,287,950.1,30,0,227,5.87,5,40,1
미추홀구,학익동,신동아1차,1988.12,69.42,364,78,274,904.8,30,0,212,5.87,5,40,1
미추홀구,학익동,신동아1차,1988.12,59.5,364,78,269,889,30,0,202,5.87,5,40,1
미추홀구,학익동,신동아1차,1988.12,79.33,364,104,252,833.4,30,0,238,5.87,5,40,1
미추홀구,학익동,신동아2차,1989.07,49.58,574,106,287,950.1,29.05,0,236,5.87,5,40,1
미추홀구,학익동,신동아2차,1989.07,79.33,574,106,284,937.6,29.05,0,214,5.87,5,40,1
미추홀구,학익동,신동아2차,1989.07,69.42,574,84,266,881,29.05,0,213,5.87,5,40,1
미추홀구,학익동,신동아2차,1989.07,89.25,574,80,266,879.7,29.05,0,205,5.87,5,40,1
미추홀구,학익동,신동아2차,1989.07,59.5,574,84,256,847.3,29.05,0,202,5.87,5,40,1
미추홀구,학익동,신동아2차,1989.07,102.47,574,114,249,822.7,29.05,0,238,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,82.64,894,108,272,900.1,28.1,0,221,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,52.89,894,36,269,890.7,28.1,0,213,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,69.42,894,168,266,881,28.1,0,205,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,89.25,894,120,266,879.7,28.1,0,180,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,102.47,894,210,249,822.7,28.1,0,173,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,115.7,894,60,225,742.9,28.1,0,170,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,132.23,894,48,200,662.5,28.1,0,158,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,148.76,894,84,185,611.1,28.1,0,134,5.87,5,40,1
미추홀구,학익동,신동아3차,1990.02,175.2,894,60,171,566.1,28.1,0,241,5.87,5,40,1
미추홀구,학익동,신동아4차,1990.11,52.89,630,150,269,890.7,28.01,0,213,5.87,5,40,1
미추홀구,학익동,신동아4차,1990.11,69.42,630,150,266,881,28.01,0,205,5.87,5,40,1
미추홀구,학익동,신동아4차,1990.11,89.25,630,60,266,879.7,28.01,0,203,5.87,5,40,1
미추홀구,학익동,신동아4차,1990.11,102.47,630,120,249,822.7,28.01,0,174,5.87,5,40,1
미추홀구,학익동,신동아4차,1990.11,132.23,630,60,200,662.5,28.01,0,160,5.87,5,40,1
미추홀구,학익동,신동아4차,1990.11,148.76,630,90,185,611.1,28.01,0,238,5.87,5,40,1
미추홀구,학익동,신동아5차,1993.06,82.64,594,72,272,900.1,25.06,0,221,5.87,5,40,1
미추홀구,학익동,신동아5차,1993.06,69.42,594,72,266,881,25.06,0,213,5.87,5,40,1
미추홀구,학익동,신동아5차,1993.06,89.25,594,60,266,879.7,25.06,0,205,5.87,5,40,1
미추홀구,학익동,신동아5차,1993.06,102.47,594,120,254,838.8,25.06,0,174,5.87,5,40,1
미추홀구,학익동,신동아5차,1993.06,132.23,594,120,204,675,25.06,0,160,5.87,5,40,1
미추홀구,학익동,신동아5차,1993.06,148.76,594,90,188,622.2,25.06,0,137,5.87,5,40,1
미추홀구,학익동,신동아5차,1993.06,175.2,594,60,164,542.5,25.06,0,199,5.87,5,40,1
미추홀구,학익동,신동아6차,1992.05,89.25,254,60,269,889,26.07,0,198,5.87,5,40,1
미추홀구,학익동,신동아6차,1992.05,102.47,254,134,254,838.8,26.07,0,160,5.87,5,40,1
미추홀구,학익동,신동아6차,1992.05,148.76,254,60,188,622.2,26.07,0,230,5.87,5,40,1
미추홀구,학익동,신동아7차,1994.12,79.33,510,192,284,937.6,24,0,210,5.87,5,40,1
미추홀구,학익동,신동아7차,1994.12,102.47,510,168,254,838.8,24,0,158,5.87,5,40,1
미추홀구,학익동,신동아7차,1994.12,148.76,510,150,187,616.7,24,0,207,5.87,5,40,1
미추홀구,학익동,신동아8차,1997.06,85.95,538,218,268,884.6,21.06,0,193,5.87,5,40,1
미추홀구,학익동,신동아8차,1997.06,109.09,538,320,234,772.7,21.06,0,300,5.87,5,40,1
미추홀구,학익동,엑슬루타워,2010.08,85.02,707,109,350,1156.8,8.04,0,244,5.87,5,40,1
미추홀구,학익동,엑슬루타워,2010.08,129.06,707,38,302,999,8.04,0,244,5.87,5,40,1
미추홀구,학익동,엑슬루타워,2010.08,129.24,707,135,302,997.6,8.04,0,234,5.87,5,40,1
미추홀구,학익동,엑슬루타워,2010.08,134.41,707,82,290,959.2,8.04,0,210,5.87,5,40,1
미추홀구,학익동,엑슬루타워,2010.08,150.2,707,82,270,891.4,8.04,0,197,5.87,5,40,1
