구시군,읍면동,아파트명,평균매매가 제곱미터당(만원),분양면적,단지세대수,개별세대수,노후도,역세권점수,전세평균제곱미터당(만원),토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,평균 인구수,평균 세대수,교육시설 수,개발호재유무,혼인건수3년평균
계양구,계산동,지산그라띠아,192,50.76,137,10,15.05,2,176,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,208,59.5,408,36,28.05,2,167,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,202,69.42,408,72,28.05,2,170,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,199,52.89,408,119,28.05,2,170,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,199,52.89,408,1,28.05,2,166,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,196,56.19,408,180,28.05,2,160,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,231,56.19,432,168,28,2,160,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,223,69.42,432,168,28,2,169,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,201,76.03,432,48,28,2,166,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,199,72.72,432,48,28,2,158,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",214,56.19,504,12,29.03,2,151,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",207,69.42,504,36,29.03,2,147,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",204,76.03,504,36,29.03,2,137,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",201,62.81,504,150,29.03,2,131,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,257,66.11,994,108,30.05,2,185,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,252,59.5,994,48,30.05,2,176,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,251,52.89,994,288,30.05,2,169,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,245,56.19,994,550,30.05,2,161,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한국,265,105.78,416,416,27.07,2,227,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,218,82.64,151,79,22,2,177,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,209,56.19,151,12,22,2,170,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,206,95.86,151,15,22,2,163,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,203,105.78,151,45,22,2,160,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,현대,275,89.25,1248,306,26.1,2,217,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,현대,255,105.78,1248,806,26.1,2,213,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,현대,213,165.29,1248,136,26.1,2,145,4.55,5,91,1,84796,34699,17,0,132
계양구,작전동,가나안미도,217,99.17,480,180,28.01,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,215,102.47,480,150,28.01,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,211,92.56,480,30,28.01,1,181,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,200,82.64,480,90,28.01,1,178,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,199,105.78,480,30,28.01,1,175,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,205,59.5,288,108,29,1,147,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,203,72.72,288,84,29,1,145,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,197,76.03,288,72,29,1,143,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,190,79.33,288,24,29,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치태화,292,79.33,1004,576,21.01,1,130,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치태화,259,52.89,1004,428,21.01,1,251,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치한진,292,79.33,670,384,21.01,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치한진,259,52.89,670,286,21.01,1,252,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,뉴서울2차,241,89.25,400,80,26.01,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,뉴서울2차,234,102.47,400,320,26.01,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을대동,309,79.33,1299,702,21.03,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을대동,276,56.19,1299,597,21.03,1,218,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동남,287,79.33,641,312,21.01,1,210,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동남,258,56.19,641,329,21.01,1,255,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동보,296,79.33,1276,1068,22,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동보,295,33.05,1276,208,22,1,258,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을롯데,284,79.33,641,312,21.01,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을롯데,258,56.19,641,329,21.01,1,258,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보1차,242,82.64,1187,475,23.08,1,197,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보1차,242,102.47,1187,632,23.08,1,252,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보1차,227,138.84,1187,80,23.08,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보2차,259,109.09,502,468,18.07,1,224,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보2차,215,274.38,502,34,18.07,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동아,207,89.25,105,45,35,1,166,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동아,199,79.33,105,60,35,1,215,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,무지개,199,52.89,240,60,29.06,1,145,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,무지개,195,79.33,240,45,29.06,1,140,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,부민렉스타운,246,79.33,48,24,10.06,1,132,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,부민렉스타운,225,109.09,48,24,10.06,1,128,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼보,232,102.47,454,30,23.08,1,176,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼보,227,105.78,454,208,23.08,1,151,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼보,224,82.64,454,216,23.08,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,218,59.5,540,108,30,1,203,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,216,66.11,540,36,30,1,185,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,214,56.19,540,324,30,1,139,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,187,49.58,540,72,30,1,155,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,선우,210,76.03,210,150,32.1,1,151,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,선우,185,66.11,210,60,32.1,1,143,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,신진,202,52.89,410,220,30.05,1,131,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,신진,192,56.19,410,190,30.05,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,신한,189,66.11,100,100,34.12,1,147,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,289,72.72,117,27,12.02,1,134,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,257,104.73,117,52,12.02,1,126,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,256,105.19,117,11,12.02,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,255,105.3,117,14,12.02,1,193,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,255,105.47,117,13,12.02,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우암센스뷰,204,89.33,119,104,15,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우암센스뷰,196,98.24,119,15,15,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우영,187,76.03,150,24,34.01,1,156,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우영,187,76.03,150,96,34.01,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,212,66.11,95,5,31.02,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,202,69.42,95,5,31.02,1,125,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,191,56.19,95,55,31.02,1,125,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,183,62.81,95,30,31.02,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,유호,233,79.33,299,125,23,1,208,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,유호,196,105.78,299,174,23,1,184,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,231,62.81,480,180,29.02,1,172,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,227,72.72,480,90,29.02,1,170,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,227,82.64,480,90,29.02,1,168,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,221,79.33,480,60,29.02,1,167,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,218,89.25,480,60,29.02,1,163,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,팬더(864-17),219,62.81,82,46,28.08,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,팬더(864-17),216,69.42,82,36,28.08,1,133,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,풍림아이원,307,89.61,468,164,15.11,1,210,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,풍림아이원,278,109.62,468,304,15.11,1,206,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한국,234,109.09,250,98,20.11,1,192,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한국,221,85.95,250,152,20.11,1,174,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한신,215,82.64,259,88,27.02,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한신,203,105.78,259,171,27.02,1,175,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한아름,195,62.81,150,42,27.08,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한아름,184,76.03,150,108,27.08,1,183,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한양,221,79.33,280,196,33.02,1,147,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한양,211,109.09,280,84,33.02,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,233,79.33,168,36,27.07,1,183,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,227,82.64,168,36,27.07,1,180,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,227,85.95,168,24,27.07,1,179,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,224,89.25,168,48,27.07,1,173,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,216,92.56,168,24,27.07,1,175,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한화,218,82.64,179,179,20.1,1,172,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현광,193,72.72,392,140,26.04,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현광,186,79.33,392,203,26.04,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대,188,82.64,150,40,33.08,1,139,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대,187,92.56,150,110,33.08,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대1차,256,102.47,570,420,28.03,1,218,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대1차,255,89.25,570,150,28.03,1,212,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-1차,243,95.86,840,240,27.02,1,203,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-1차,239,105.78,840,120,27.02,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-1차,239,105.78,840,480,27.02,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-2차,255,105.78,904,648,24,1,217,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-2차,219,168.59,904,128,24,1,172,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-2차,205,185.12,904,128,24,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,247,99.17,390,17,26.01,1,195,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,247,99.17,390,54,26.01,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,238,109.09,390,166,26.01,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,230,79.33,390,153,26.01,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,계양동,대창센시티,292,85.71,187,84,12.07,3,239,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,대창센시티,274,98.49,187,15,12.07,3,239,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,대창센시티,268,110.05,187,88,12.07,3,236,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,한성,245,56.19,200,80,28.05,3,134,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,한성,231,59.5,200,120,28.05,3,133,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,333,111.27,715,145,5.1,3,265,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,332,111.42,715,221,5.1,3,265,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,331,111.65,715,174,5.1,3,264,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,308,131.57,715,87,5.1,3,247,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,299,150.38,715,30,5.1,3,233,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,299,150.38,715,58,5.1,3,233,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,330,110.72,256,79,5.05,3,271,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,329,110.87,256,53,5.05,3,271,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,329,111.1,256,26,5.05,3,270,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,308,132.19,256,54,5.05,3,246,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,299,150.36,256,14,5.05,3,243,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,299,150.36,256,30,5.05,3,243,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,319,112.11,454,79,5.05,3,263,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,318,112.26,454,66,5.05,3,263,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,318,112.49,454,50,5.05,3,262,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,307,132.06,454,109,5.05,3,246,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,294,153.04,454,12,5.05,3,229,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,294,153.05,454,62,5.05,3,229,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,285,177.28,454,26,5.05,3,220,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,285,177.29,454,50,5.05,3,220,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,귤현IPARK,267,105.79,394,394,14.02,3,227,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래1차,179,62.81,258,156,29.04,3,123,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래1차,175,52.89,258,96,29.04,3,104,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래2차,180,52.89,204,132,29.04,3,123,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래2차,179,62.81,204,72,29.04,3,104,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,187,69.42,468,84,29.03,3,133,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,178,66.11,468,36,29.03,3,125,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,175,52.89,468,204,29.03,3,111,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,171,62.81,468,144,29.03,3,104,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,영무예다음,215,81.31,79,79,11.02,3,160,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서원,303,79.33,688,448,21.07,3,265,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서원,297,46.28,688,64,21.07,3,238,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서원,297,46.28,688,176,21.07,3,238,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서해,328,79.33,1261,742,21.03,3,271,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서해,277,39.66,1261,519,21.03,3,202,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을영남,300,82.52,1047,700,21.02,3,261,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을영남,279,40.29,1047,347,21.02,3,211,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을한진,284,52.89,1500,200,20.01,3,243,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을한진,265,81.14,1500,400,20.01,3,241,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을한진,265,69.85,1500,900,20.01,3,228,30.45,4,63,0,88417,33845,13,0,132
계양구,계산동,용종신대진,313,49.58,562,160,21.04,2,259,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,용종신대진,303,102.47,562,402,21.04,2,232,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,용종중앙,294,56.15,428,128,21.02,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,용종중앙,284,105.72,428,300,21.02,2,205,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을동아,303,119,616,440,21.01,2,248,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을동아,283,152.06,616,176,21.01,2,220,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을두산,299,120.53,414,288,21.01,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을두산,294,149.75,414,126,21.01,2,230,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을쌍용,299,120.53,384,228,21.01,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을쌍용,294,149.75,384,156,21.01,2,230,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을하나,287,33.05,972,168,21.04,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을하나,284,105.78,972,804,21.04,2,219,4.55,5,91,0,84796,34699,17,0,132
남동구,만수동,고운웰리움,238,77.8,101,60,12.04,2,167,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,광명,224,102.47,870,750,27.01,2,156,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,광명,224,92.56,870,120,27.01,2,194,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,금호,219,125.62,414,148,26,2,190,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,남동,227,69.42,770,335,26.01,2,191,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,남동,224,82.64,770,435,26.01,2,161,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,담방마을시영2차,238,66.11,1100,72,24.07,2,194,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,담방마을시영2차,238,66.11,1100,461,24.07,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대동,221,82.64,560,96,26.08,2,156,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대동,220,102.47,560,464,26.08,2,189,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대성유니드,295,84.66,364,88,12.03,2,189,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대성유니드,246,112.71,364,276,12.03,2,176,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,두풍산호마을,252,77.49,135,82,14.05,2,176,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,두풍산호마을,249,81.17,135,26,14.05,2,200,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,239,102.3,902,120,21.01,2,185,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,234,75.96,902,180,21.01,2,266,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,232,105.77,902,80,21.01,2,200,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,220,79.42,902,160,21.01,2,161,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,215,67.31,902,59,21.01,2,181,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,215,67.31,902,184,21.01,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,344,72.72,510,48,31.01,2,171,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,325,56.19,510,2,31.01,2,167,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,325,56.19,510,1,31.01,2,167,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,325,56.19,510,216,31.01,2,163,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,318,62.81,510,24,31.01,2,234,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,315,59.5,510,48,31.01,2,227,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,314,66.11,510,13,31.01,2,227,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,314,66.11,510,158,31.01,2,227,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,벽산,284,79.33,2073,638,18.07,2,219,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,벽산,241,109.09,2073,1435,18.07,2,218,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,244,72.72,660,180,29.04,2,212,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,241,52.89,660,150,29.04,2,212,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,239,82.64,660,150,29.04,2,233,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,235,62.81,660,180,29.04,2,193,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,227,82.64,660,150,28.02,2,213,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,223,62.81,660,180,28.02,2,200,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,219,52.89,660,150,28.02,2,199,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,217,72.72,660,180,28.02,2,180,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,신동아,221,89.25,750,210,28.02,2,183,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍1차,271,79.33,132,66,21.03,2,179,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍1차,251,105.78,132,36,21.03,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍2차,271,79.33,168,84,20.07,2,161,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍2차,251,105.78,168,42,20.07,2,176,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트1단지,247,99.17,299,88,18.07,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트1단지,243,109.09,299,144,18.07,2,174,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트1단지,223,132.23,299,67,18.07,2,221,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트2단지,216,142.14,48,44,19.03,2,199,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,주공10단지,227,69.42,420,420,24.06,2,158,6.01,6,87,0,131757,52168,20,0,237
