구시군,읍면동,아파트명,분양면적,단지세대수,개별세대수,평균매매가.제곱미터당.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,X3년.평균.인구수,X3년.평균.세대수,초중고현황,개발호재유무,혼인건수3년평균
남동구,간석동,간석LH2단지,98.74,792,36,314,4.01,5,255,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,113.54,792,183,304,4.01,5,348,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,115.02,792,162,300,4.01,5,302,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,115.03,792,26,300,4.01,5,297,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,115.03,792,128,300,4.01,5,296,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,115.32,792,101,299,4.01,5,268,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,79.73,2432,487,423,10.1,5,263,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,112.56,2432,540,382,10.1,5,228,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,111.22,2432,324,362,10.1,5,315,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,111.41,2432,155,361,10.1,5,259,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,145.6,2432,320,330,10.1,5,225,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,148.11,2432,312,324,10.1,5,221,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,173.24,2432,294,286,10.1,5,212,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석마을풍림아이원,74.52,922,334,376,14.03,5,210,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석마을풍림아이원,109.93,922,488,305,14.03,5,184,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석마을풍림아이원,144.3,922,100,260,14.03,5,159,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,76.03,180,26,256,19.03,5,189,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,79.33,180,16,246,19.03,5,175,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,82.64,180,21,236,19.03,5,132,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,105.78,180,78,225,19.03,5,159,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,128.92,180,26,196,19.03,5,158,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석태화,79.33,464,186,249,24.02,5,157,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석태화,105.78,464,238,222,24.02,5,255,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,광명10차,62.81,192,84,195,29.07,5,241,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,광명10차,76.03,192,84,194,29.07,5,239,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,광명10차,82.64,192,24,194,29.07,5,234,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,85.95,760,180,314,29.07,5,231,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,52.89,760,96,312,29.07,5,205,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,66.11,760,148,306,29.07,5,224,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,72.72,760,148,303,29.07,5,211,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,62.81,760,96,302,29.07,5,209,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,102.47,760,92,288,29.07,5,200,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,56.19,630,150,303,30.02,5,189,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,76.03,630,120,303,30.02,5,328,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,92.56,630,180,278,30.02,5,259,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,102.47,630,120,271,30.02,5,250,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,119,630,60,239,30.02,5,225,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,77.66,1733,160,380,13.03,5,224,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,110.2,1733,988,318,13.03,5,192,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,102.35,1733,72,300,13.03,5,125,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,130.83,1733,96,287,13.03,5,162,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,131.91,1733,139,284,13.03,5,156,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,163.82,1733,278,244,13.03,5,145,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,덕산,76.03,62,38,207,23.06,5,125,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,덕산,109.09,62,16,190,23.06,5,118,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,72.72,120,10,230,36,5,115,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,72.72,120,75,230,36,5,303,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,79.33,120,30,217,36,5,244,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,79.33,120,5,217,36,5,132,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,두진,95.86,354,78,206,24,5,129,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,두진,105.78,354,138,199,24,5,253,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,두진,85.95,354,138,186,24,5,251,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,삼익목화,76.03,50,20,201,33.05,5,221,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,서해그랑블,76.03,270,73,349,14.07,5,219,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,서해그랑블,104.31,270,197,288,14.07,5,183,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,성락,66.11,122,122,212,35,5,127,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,세종보라,79.33,137,117,224,18.06,5,122,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,세종보라,56.19,137,20,187,18.06,5,211,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,84.89,715,18,296,11.04,5,203,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,85.63,715,125,294,11.04,5,203,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,109.47,715,450,263,11.04,5,182,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,106.5,715,80,261,11.04,5,137,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,141.85,715,42,225,11.04,5,125,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,72.72,1050,210,268,28.05,5,134,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,92.56,1050,390,262,28.05,5,122,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,105.78,1050,360,251,28.05,5,120,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,132.23,1050,90,212,28.05,5,120,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성2차,76.03,108,54,194,26.05,5,128,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,58.31,600,77,262,37.08,5,194,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,58.35,600,7,261,37.08,5,194,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,58.68,600,1,260,37.08,5,192,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,58.81,600,11,259,37.08,5,191,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,64.36,600,36,256,37.08,5,191,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,64.59,600,12,255,37.08,5,191,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,65.15,600,85,253,37.08,5,190,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,65.46,600,188,252,37.08,5,189,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,65.52,600,18,252,37.08,5,186,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,65.59,600,11,252,37.08,5,185,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,65.85,600,32,251,37.08,5,178,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,66.02,600,2,250,37.08,5,178,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,67.13,600,60,246,37.08,5,178,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,67.39,600,12,245,37.08,5,163,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,109.42,600,33,206,37.08,5,163,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,109.56,600,14,205,37.08,5,162,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,109.68,600,1,205,37.08,5,162,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,행복마을누리움,109.09,84,84,190,12.05,5,119,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대,105.78,390,270,239,27.04,5,180,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대,148.76,390,120,185,27.04,5,141,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,101.39,649,274,306,15.08,5,266,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,95.86,649,19,287,15.08,5,256,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,122.37,649,160,262,15.08,5,229,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,140.59,649,110,235,15.08,5,188,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,158.99,649,86,217,15.08,5,186,4.19,3,88,1,105259,44637,14,0,237
동구,만석동,만석웰카운티,101.25,178,20,240,4.06,0,152,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석웰카운티,101.6,178,42,239,4.06,0,151,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석웰카운티,112.47,178,65,222,4.06,0,71,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석웰카운티,113.05,178,23,221,4.06,0,61,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,115.15,1273,98,187,16.01,0,50,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,116.05,1273,54,185,16.01,0,61,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석2차,49.58,100,95,141,31.11,0,158,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석3차,49.58,70,70,131,27.04,0,145,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석1차,49.58,125,125,131,33.01,0,153,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석2차,49.58,100,5,141,31.11,0,150,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,69.42,1273,83,187,16.01,0,150,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,76.03,1273,122,171,16.01,0,149,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,85.08,1273,231,188,16.01,0,141,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,86.54,1273,34,185,16.01,0,139,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,86.54,1273,485,185,16.01,0,139,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,87.53,1273,166,183,16.01,0,137,1.15,0,1,0,7702,3287,0,0,28
동구,송림동,누리,79.33,94,94,145,26.02,0,69,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,83.571,863,72,221,8.01,0,185,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,84.01,863,107,220,8.01,0,185,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,84.34,863,100,219,8.01,0,184,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,85.32,863,180,217,8.01,0,182,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,142.9,863,24,213,8.01,0,155,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,143.33,863,19,213,8.01,0,155,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,144.59,863,46,211,8.01,0,154,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,112.91,863,122,208,8.01,0,153,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,113.19,863,51,208,8.01,0,152,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,113.34,863,38,207,8.01,0,145,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,114.74,863,41,205,8.01,0,129,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,115.36,863,57,204,8.01,0,129,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,120.62,863,6,195,8.01,0,128,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,삼익,85.95,264,12,128,40.12,0,84,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,삼익,85.95,264,120,128,40.12,0,84,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,삼익,112.39,264,132,125,40.12,0,80,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,83.1,1011,49,247,9.04,0,220,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,83.1,1011,224,247,9.04,0,220,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,83.1,1011,224,247,9.04,0,220,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,117.35,1011,417,222,9.04,0,175,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,149.75,1011,97,197,9.04,0,157,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,주공,79.33,98,98,202,20.01,0,110,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,진로,79.33,235,115,208,19.03,0,158,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,진로,112.39,235,120,169,19.03,0,120,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,77.69,1355,494,274,10.02,0,238,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,56,1355,90,259,10.02,0,205,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,110.85,1355,603,235,10.02,0,203,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,146.18,1355,168,209,10.02,0,171,2.38,4,18,1,27154,11567,8,1,28
동구,송현동,누리,82.64,114,108,145,24.03,1,82,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,92.56,1140,360,197,28.07,1,162,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,102.47,1140,240,190,28.07,1,147,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,56.19,1140,120,187,28.07,1,136,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,49.58,1140,150,174,28.07,1,133,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,82.64,1140,150,169,28.07,1,124,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,72.72,1140,120,168,28.07,1,117,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두1차,95.86,264,96,146,35.03,1,92,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두1차,79.33,264,120,132,35.03,1,82,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두1차,62.81,264,48,119,35.03,1,78,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두2차,76.03,432,108,184,30.02,1,141,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두2차,56.19,432,144,178,30.02,1,133,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두2차,42.97,432,180,165,30.02,1,116,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼부,79.33,90,40,145,33.05,1,62,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼부,72.72,90,50,138,33.05,1,57,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,52.89,2711,88,265,15.08,1,217,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,105.78,2711,884,251,15.08,1,209,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,69.42,2711,429,238,15.08,1,204,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,89.25,2711,4,227,15.08,1,203,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,99.17,2711,261,227,15.08,1,202,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,85.95,2711,1045,227,15.08,1,197,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(201-203동),79.41,386,294,283,15,1,227,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(201-203동),109.35,386,92,256,15,1,206,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),80.7,354,184,223,15,1,167,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),58.64,354,29,196,15,1,145,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),73.52,354,113,194,15,1,143,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),74.37,354,28,192,15,1,141,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현1차,56.19,500,50,231,36.11,1,76,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현1차,33.05,500,250,227,36.11,1,61,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현1차,49.58,500,80,222,36.11,1,58,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현1차,42.97,500,120,221,36.11,1,53,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현2차,62.81,400,130,183,35.08,1,123,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현2차,46.28,400,270,162,35.08,1,81,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,105.78,575,60,161,25.07,1,102,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,89.25,575,29,157,25.07,1,99,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,92.56,575,30,157,25.07,1,96,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,79.33,575,29,151,25.07,1,96,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,82.64,575,30,151,25.07,1,88,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,99.17,575,30,151,25.07,1,86,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,99.17,575,29,151,25.07,1,86,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,69.42,575,30,151,25.07,1,86,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,56.19,575,148,149,25.07,1,86,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,49.58,575,59,131,25.07,1,85,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,49.58,575,30,131,25.07,1,84,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,49.58,575,24,131,25.07,1,83,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현주공,49.58,575,47,131,25.07,1,81,2.55,2,7,0,15846,6427,1,0,28
동구,화수동,미륭,59.5,560,170,184,28.06,0,113,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,미륭,42.97,560,90,169,28.06,0,96,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,미륭,49.58,560,300,155,28.06,0,87,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,영풍,86.76,359,141,225,17.04,0,173,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,영풍,114.8,359,218,192,17.04,0,161,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,화도진그린빌,85.95,365,58,215,17.01,0,180,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,화도진그린빌,85.95,365,53,215,17.01,0,180,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,화도진그린빌,85.95,365,124,215,17.01,0,180,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,화도진그린빌,105.78,365,101,208,17.01,0,175,0.61,2,13,0,15690,6859,2,1,28
동구,화수동,화도진그린빌,105.78,365,29,208,17.01,0,175,0.61,2,13,0,15690,6859,2,1,28
미추홀구,용현동,금동,52.89,57,55,161,15.12,2,104,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지1차,79.33,640,80,277,19.01,2,214,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지1차,92.56,640,200,259,19.01,2,208,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지1차,109.09,640,120,245,19.01,2,193,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지1차,109.09,640,80,234,19.01,2,183,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지1차,128.92,640,80,233,19.01,2,153,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지1차,161.98,640,80,201,19.01,2,142,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지2차,79.33,666,114,277,18.07,2,214,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지2차,92.56,666,156,259,18.07,2,203,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지2차,109.09,666,240,245,18.07,2,193,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지2차,128.92,666,80,233,18.07,2,167,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호2단지2차,161.98,666,76,201,18.07,2,142,4.22,3,69,2,86717,36458,8,0,196
미추홀구,용현동,금호어울림3단지,77.43,180,28,299,8.1,2,252,4.22,3,69,2,86717,36458,8,0,196
