구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),3.3㎡당가(만원),입주년도,노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스
계양구,작전동,광명11차,76.03,288,72,197,652.2,1989.12,29,1,143,1.8,3,39,1
계양구,작전동,광명11차,79.33,288,24,190,629.2,1989.12,29,1,135,1.8,3,39,1
계양구,작전동,까치태화,79.33,"1,004",576,292,966.8,1997.11,21.01,1,130,1.8,3,39,1
계양구,작전동,까치태화,52.89,"1,004",428,259,856.3,1997.11,21.01,1,251,1.8,3,39,1
계양구,작전동,까치한진,79.33,670,384,292,966.8,1997.11,21.01,1,199,1.8,3,39,1
계양구,작전동,까치한진,52.89,670,286,259,856.3,1997.11,21.01,1,252,1.8,3,39,1
계양구,작전동,뉴서울2차,89.25,400,80,241,796.4,1992.11,26.01,1,199,1.8,3,39,1
계양구,작전동,뉴서울2차,102.47,400,320,234,774.3,1992.11,26.01,1,129,1.8,3,39,1
계양구,작전동,도두리마을대동,79.33,"1,299",702,309,"1,021.00",1997.09,21.03,1,129,1.8,3,39,1
계양구,작전동,도두리마을대동,56.19,"1,299",597,276,911.9,1997.09,21.03,1,218,1.8,3,39,1
계양구,작전동,도두리마을동남,79.33,641,312,287,948,1997.11,21.01,1,210,1.8,3,39,1
계양구,작전동,도두리마을동남,56.19,641,329,258,853.1,1997.11,21.01,1,255,1.8,3,39,1
계양구,작전동,도두리마을동보,79.33,"1,276","1,068",296,979.3,1996.12,22,1,187,1.8,3,39,1
계양구,작전동,도두리마을동보,33.05,"1,276",208,295,975.2,1996.12,22,1,258,1.8,3,39,1
계양구,작전동,도두리마을롯데,79.33,641,312,284,937.6,1997.11,21.01,1,205,1.8,3,39,1
계양구,작전동,도두리마을롯데,56.19,641,329,258,853.1,1997.11,21.01,1,258,1.8,3,39,1
계양구,작전동,동보1차,82.64,"1,187",475,242,800,1995.04,23.08,1,197,1.8,3,39,1
계양구,작전동,동보1차,102.47,"1,187",632,242,798.5,1995.04,23.08,1,252,1.8,3,39,1
계양구,작전동,동보1차,138.84,"1,187",80,227,750,1995.04,23.08,1,205,1.8,3,39,1
계양구,작전동,동보2차,109.09,502,468,259,856.1,2000.05,18.07,1,224,1.8,3,39,1
계양구,작전동,동보2차,274.38,502,34,215,710.8,2000.05,18.07,1,205,1.8,3,39,1
계양구,작전동,동아,89.25,105,45,207,685.2,1983.12,35,1,166,1.8,3,39,1
계양구,작전동,동아,79.33,105,60,199,656.3,1983.12,35,1,215,1.8,3,39,1
계양구,작전동,무지개,52.89,240,60,199,656.3,1989.06,29.06,1,145,1.8,3,39,1
계양구,작전동,무지개,79.33,240,45,195,645.9,1989.06,29.06,1,140,1.8,3,39,1
계양구,작전동,부민렉스타운,79.33,48,24,246,812.6,2008.06,10.06,1,132,1.8,3,39,1
계양구,작전동,부민렉스타운,109.09,48,24,225,742.4,2008.06,10.06,1,128,1.8,3,39,1
계양구,작전동,삼보,102.47,454,30,232,766.2,1995.04,23.08,1,176,1.8,3,39,1
계양구,작전동,삼보,105.78,454,208,227,750,1995.04,23.08,1,151,1.8,3,39,1
계양구,작전동,삼보,82.64,454,216,224,740,1995.04,23.08,1,205,1.8,3,39,1
계양구,작전동,삼천리,59.5,540,108,218,722.3,1988.12,30,1,203,1.8,3,39,1
계양구,작전동,삼천리,66.11,540,36,216,712.6,1988.12,30,1,185,1.8,3,39,1
계양구,작전동,삼천리,56.19,540,324,214,706,1988.12,30,1,139,1.8,3,39,1
계양구,작전동,삼천리,49.58,540,72,187,616.8,1988.12,30,1,155,1.8,3,39,1
계양구,작전동,선우,76.03,210,150,210,695.7,1986.02,32.1,1,151,1.8,3,39,1
계양구,작전동,선우,66.11,210,60,185,612.6,1986.02,32.1,1,143,1.8,3,39,1
계양구,작전동,신진,52.89,410,220,202,668.8,1988.07,30.05,1,131,1.8,3,39,1
계양구,작전동,신진,56.19,410,190,192,635.4,1988.07,30.05,1,158,1.8,3,39,1
계양구,작전동,신한,66.11,100,100,189,625.1,1984,34.12,1,147,1.8,3,39,1
계양구,작전동,우남푸르미아,72.72,117,27,289,954.6,2006.1,12.02,1,134,1.8,3,39,1
계양구,작전동,우남푸르미아,104.73A,117,52,257,849.1,2006.1,12.02,1,126,1.8,3,39,1
계양구,작전동,우남푸르미아,105.19B,117,11,256,845.4,2006.1,12.02,1,129,1.8,3,39,1
계양구,작전동,우남푸르미아,105.30D,117,14,255,844.5,2006.1,12.02,1,193,1.8,3,39,1
계양구,작전동,우남푸르미아,105.47C,117,13,255,843.1,2006.1,12.02,1,158,1.8,3,39,1
계양구,작전동,우암센스뷰,89.33,119,104,204,675.4,2003.12,15,1,157,1.8,3,39,1
계양구,작전동,우암센스뷰,98.24,119,15,196,647.8,2003.12,15,1,157,1.8,3,39,1
계양구,작전동,우영,76.03A,150,24,187,619.6,1984.11,34.01,1,156,1.8,3,39,1
계양구,작전동,우영,76.03,150,96,187,619.6,1984.11,34.01,1,158,1.8,3,39,1
계양구,작전동,우주,66.11,95,5,212,700.1,1987.1,31.02,1,157,1.8,3,39,1
계양구,작전동,우주,69.42,95,5,202,666.7,1987.1,31.02,1,125,1.8,3,39,1
계양구,작전동,우주,56.19,95,55,191,632.4,1987.1,31.02,1,125,1.8,3,39,1
계양구,작전동,우주,62.81,95,30,183,605.3,1987.1,31.02,1,129,1.8,3,39,1
계양구,작전동,유호,79.33,299,125,233,770.9,1995.12,23,1,208,1.8,3,39,1
계양구,작전동,유호,105.78,299,174,196,648.5,1995.12,23,1,184,1.8,3,39,1
계양구,작전동,코오롱,62.81,480,180,231,763.2,1989.1,29.02,1,172,1.8,3,39,1
계양구,작전동,코오롱,72.72,480,90,227,750.1,1989.1,29.02,1,170,1.8,3,39,1
계양구,작전동,코오롱,82.64,480,90,227,750,1989.1,29.02,1,168,1.8,3,39,1
계양구,작전동,코오롱,79.33,480,60,221,729.3,1989.1,29.02,1,167,1.8,3,39,1
계양구,작전동,코오롱,89.25,480,60,218,722.3,1989.1,29.02,1,163,1.8,3,39,1
계양구,작전동,팬더(864-17),62.81,82,46,219,723.7,1990.04,28.08,1,135,1.8,3,39,1
계양구,작전동,팬더(864-17),69.42,82,36,216,714.3,1990.04,28.08,1,133,1.8,3,39,1
계양구,작전동,풍림아이원,89.61,468,164,307,"1,014.50",2003.01,15.11,1,210,1.8,3,39,1
계양구,작전동,풍림아이원,109.62,468,304,278,919.8,2003.01,15.11,1,206,1.8,3,39,1
계양구,작전동,한국,109.09,250,98,234,772.7,1998.01,20.11,1,192,1.8,3,39,1
계양구,작전동,한국,85.95,250,152,221,730.8,1998.01,20.11,1,174,1.8,3,39,1
계양구,작전동,한신,82.64,259,88,215,710,1991.1,27.02,1,188,1.8,3,39,1
계양구,작전동,한신,105.78,259,171,203,671.9,1991.1,27.02,1,175,1.8,3,39,1
계양구,작전동,한아름,62.81,150,42,195,644.7,1991.04,27.08,1,135,1.8,3,39,1
계양구,작전동,한아름,76.03,150,108,184,608.7,1991.04,27.08,1,183,1.8,3,39,1
계양구,작전동,한양,79.33,280,196,221,729.3,1985.1,33.02,1,147,1.8,3,39,1
계양구,작전동,한양,109.09,280,84,211,697,1985.1,33.02,1,188,1.8,3,39,1
계양구,작전동,한일,79.33,168,36,233,770.9,1991.05,27.07,1,183,1.8,3,39,1
계양구,작전동,한일,82.64,168,36,227,750,1991.05,27.07,1,180,1.8,3,39,1
계양구,작전동,한일,85.95,168,24,227,750,1991.05,27.07,1,179,1.8,3,39,1
계양구,작전동,한일,89.25,168,48,224,740.8,1991.05,27.07,1,173,1.8,3,39,1
계양구,작전동,한일,92.56,168,24,216,714.3,1991.05,27.07,1,175,1.8,3,39,1
계양구,작전동,한화,82.64,179,179,218,720,1998.02,20.1,1,172,1.8,3,39,1
계양구,작전동,현광,72.72,392,140,193,636.4,1992.08,26.04,1,158,1.8,3,39,1
계양구,작전동,현광,79.33,392,203,186,614.7,1992.08,26.04,1,157,1.8,3,39,1
계양구,작전동,현대,82.64,150,40,188,620,1985.04,33.08,1,139,1.8,3,39,1
계양구,작전동,현대,92.56,150,110,187,619.7,1985.04,33.08,1,135,1.8,3,39,1
계양구,작전동,현대1차,102.47,570,420,256,846.9,1990.09,28.03,1,218,1.8,3,39,1
계양구,작전동,현대1차,89.25,570,150,255,842.7,1990.09,28.03,1,212,1.8,3,39,1
계양구,작전동,현대2-1차,95.86,840,240,243,801.8,1991.1,27.02,1,203,1.8,3,39,1
계양구,작전동,현대2-1차,105.78A,840,120,239,789.1,1991.1,27.02,1,199,1.8,3,39,1
계양구,작전동,현대2-1차,105.78,840,480,239,789.1,1991.1,27.02,1,199,1.8,3,39,1
계양구,작전동,현대2-2차,105.78,904,648,255,843.8,1994.12,24,1,217,1.8,3,39,1
계양구,작전동,현대2-2차,168.59,904,128,219,725.5,1994.12,24,1,172,1.8,3,39,1
계양구,작전동,현대2-2차,185.12,904,128,205,678.6,1994.12,24,1,157,1.8,3,39,1
계양구,작전동,현대3차,99.17B,390,17,247,816.7,1992.11,26.01,1,195,1.8,3,39,1
계양구,작전동,현대3차,99.17A,390,54,247,816.7,1992.11,26.01,1,188,1.8,3,39,1
계양구,작전동,현대3차,109.09,390,166,238,787.9,1992.11,26.01,1,187,1.8,3,39,1
계양구,작전동,현대3차,79.33,390,153,230,760.5,1992.11,26.01,1,187,1.8,3,39,1
계양구,계양동,대창센시티,85.71,187,84,292,964.2,2006.05,12.07,3,239,30.45,4,63,0
계양구,계양동,대창센시티,98.49,187,15,274,906.3,2006.05,12.07,3,239,30.45,4,63,0
계양구,계양동,대창센시티,110.05,187,88,268,886.2,2006.05,12.07,3,236,30.45,4,63,0
계양구,계양동,한성,56.19,200,80,245,808.9,1990.07,28.05,3,134,30.45,4,63,0
계양구,계양동,한성,59.5,200,120,231,763.9,1990.07,28.05,3,133,30.45,4,63,0
계양구,계양동,계양센트레빌1단지,111.27B,715,145,333,"1,099.30",2013.02,5.1,3,265,30.45,4,63,0
계양구,계양동,계양센트레빌1단지,111.42A,715,221,332,"1,097.80",2013.02,5.1,3,265,30.45,4,63,0
계양구,계양동,계양센트레빌1단지,111.65C,715,174,331,"1,095.50",2013.02,5.1,3,264,30.45,4,63,0
계양구,계양동,계양센트레빌1단지,131.57,715,87,308,"1,017.60",2013.02,5.1,3,247,30.45,4,63,0
계양구,계양동,계양센트레빌1단지,150.38B,715,30,299,989.2,2013.02,5.1,3,233,30.45,4,63,0
계양구,계양동,계양센트레빌1단지,150.38A,715,58,299,989.2,2013.02,5.1,3,233,30.45,4,63,0
계양구,계양동,계양센트레빌2단지,110.72B,256,79,330,"1,089.80",2013.07,5.05,3,271,30.45,4,63,0
계양구,계양동,계양센트레빌2단지,110.87A,256,53,329,"1,088.30",2013.07,5.05,3,271,30.45,4,63,0
계양구,계양동,계양센트레빌2단지,111.10C,256,26,329,"1,086.10",2013.07,5.05,3,270,30.45,4,63,0
계양구,계양동,계양센트레빌2단지,132.19,256,54,308,"1,019.10",2013.07,5.05,3,246,30.45,4,63,0
계양구,계양동,계양센트레빌2단지,150.36B,256,14,299,989.4,2013.07,5.05,3,243,30.45,4,63,0
계양구,계양동,계양센트레빌2단지,150.36A,256,30,299,989.4,2013.07,5.05,3,243,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,112.11B,454,79,319,"1,054.20",2013.07,5.05,3,263,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,112.26A,454,66,318,"1,052.80",2013.07,5.05,3,263,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,112.49C,454,50,318,"1,050.60",2013.07,5.05,3,262,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,132.06,454,109,307,"1,013.80",2013.07,5.05,3,246,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,153.04B,454,12,294,972,2013.07,5.05,3,229,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,153.05A,454,62,294,972,2013.07,5.05,3,229,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,177.28B,454,26,285,941.7,2013.07,5.05,3,220,30.45,4,63,0
계양구,계양동,계양센트레빌3단지,177.29,454,50,285,941.6,2013.07,5.05,3,220,30.45,4,63,0
계양구,계양동,귤현IPARK,105.79,394,394,267,882.8,2004.1,14.02,3,227,30.45,4,63,0
계양구,계양동,신명진달래1차,62.81,258,156,179,592.1,1989.08,29.04,3,123,30.45,4,63,0
계양구,계양동,신명진달래1차,52.89,258,96,175,578.2,1989.08,29.04,3,104,30.45,4,63,0
계양구,계양동,신명진달래2차,52.89,204,132,180,593.8,1989.08,29.04,3,123,30.45,4,63,0
계양구,계양동,신명진달래2차,62.81,204,72,179,592.1,1989.08,29.04,3,104,30.45,4,63,0
계양구,계양동,아주,69.42,468,84,187,619.1,1989.09,29.03,3,133,30.45,4,63,0
계양구,계양동,아주,66.11,468,36,178,587.6,1989.09,29.03,3,125,30.45,4,63,0
계양구,계양동,아주,52.89,468,204,175,578.2,1989.09,29.03,3,111,30.45,4,63,0
계양구,계양동,아주,62.81,468,144,171,565.8,1989.09,29.03,3,104,30.45,4,63,0
계양구,계양동,영무예다음,81.31,79,79,215,711.5,2007.1,11.02,3,160,30.45,4,63,0
계양구,계양동,학마을서원,79.33,688,448,303,"1,000.10",1997.05,21.07,3,265,30.45,4,63,0
계양구,계양동,학마을서원,46.28B,688,64,297,982.2,1997.05,21.07,3,238,30.45,4,63,0
계양구,계양동,학마을서원,46.28A,688,176,297,982.2,1997.05,21.07,3,238,30.45,4,63,0
계양구,계양동,학마을서해,79.33,"1,261",742,328,"1,083.50",1997.09,21.03,3,271,30.45,4,63,0
계양구,계양동,학마을서해,39.66,"1,261",519,277,916.9,1997.09,21.03,3,202,30.45,4,63,0
계양구,계양동,학마을영남,82.52,"1,047",700,300,991.5,1997.1,21.02,3,261,30.45,4,63,0
계양구,계양동,학마을영남,40.29,"1,047",347,279,923.1,1997.1,21.02,3,211,30.45,4,63,0
계양구,계양동,학마을한진,52.89,"1,500",200,284,937.5,1998.11,20.01,3,243,30.45,4,63,0
계양구,계양동,학마을한진,81.14,"1,500",400,265,876,1998.11,20.01,3,241,30.45,4,63,0
계양구,계양동,학마을한진,69.85,"1,500",900,265,875.6,1998.11,20.01,3,228,30.45,4,63,0
계양구,계산동,용종신대진,49.58,562,160,313,"1,033.50",1997.08,21.04,2,259,4.55,5,91,0
계양구,계산동,용종신대진,102.47,562,402,303,"1,000.10",1997.08,21.04,2,232,4.55,5,91,0
계양구,계산동,용종중앙,56.15,428,128,294,971.4,1997.1,21.02,2,241,4.55,5,91,0
계양구,계산동,용종중앙,105.72,428,300,284,938.1,1997.1,21.02,2,205,4.55,5,91,0
계양구,계산동,초정마을동아,119,616,440,303,"1,000.10",1997.11,21.01,2,248,4.55,5,91,0
계양구,계산동,초정마을동아,152.06,616,176,283,934.8,1997.11,21.01,2,220,4.55,5,91,0
계양구,계산동,초정마을두산,120.53,414,288,299,987.4,1997.11,21.01,2,241,4.55,5,91,0
계양구,계산동,초정마을두산,149.75,414,126,294,971.3,1997.11,21.01,2,230,4.55,5,91,0
계양구,계산동,초정마을쌍용,120.53,384,228,299,987.4,1997.11,21.01,2,241,4.55,5,91,0
계양구,계산동,초정마을쌍용,149.75,384,156,294,971.3,1997.11,21.01,2,230,4.55,5,91,0
계양구,계산동,초정마을하나,33.05,972,168,287,950.2,1997.08,21.04,2,241,4.55,5,91,0
계양구,계산동,초정마을하나,105.78,972,804,284,937.5,1997.08,21.04,2,219,4.55,5,91,0
남동구,만수동,고운웰리움,77.8,101,60,238,786.1,2006.08,12.04,2,167,6.01,6,87,0
남동구,만수동,광명,102.47,870,750,224,742,1991.11,27.01,2,156,6.01,6,87,0
남동구,만수동,광명,92.56,870,120,224,741.1,1991.11,27.01,2,194,6.01,6,87,0
남동구,만수동,금호,125.62,414,148,219,723.7,1992.12,26,2,190,6.01,6,87,0
남동구,만수동,남동,69.42,770,335,227,750,1992.11,26.01,2,191,6.01,6,87,0
남동구,만수동,남동,82.64,770,435,224,740,1992.11,26.01,2,161,6.01,6,87,0
남동구,만수동,담방마을시영2차,66.11A,"1,100",72,238,787.6,1994.05,24.07,2,194,6.01,6,87,0
남동구,만수동,담방마을시영2차,66.11,"1,100",461,238,787.6,1994.05,24.07,2,175,6.01,6,87,0
남동구,만수동,대동,82.64,560,96,221,730,1992.04,26.08,2,156,6.01,6,87,0
남동구,만수동,대동,102.47,560,464,220,725.9,1992.04,26.08,2,189,6.01,6,87,0
남동구,만수동,대성유니드,84.66,364,88,295,976.2,2006.09,12.03,2,189,6.01,6,87,0
남동구,만수동,대성유니드,112.71,364,276,246,813.9,2006.09,12.03,2,176,6.01,6,87,0
남동구,만수동,두풍산호마을,77.49,135,82,252,831.9,2004.07,14.05,2,176,6.01,6,87,0
남동구,만수동,두풍산호마을,81.17,135,26,249,824.7,2004.07,14.05,2,200,6.01,6,87,0
남동구,만수동,만수11단지주공,102.3,902,120,239,791.7,1997.11,21.01,2,185,6.01,6,87,0
남동구,만수동,만수11단지주공,75.96,902,180,234,772.5,1997.11,21.01,2,266,6.01,6,87,0
남동구,만수동,만수11단지주공,105.77,902,80,232,765.7,1997.11,21.01,2,200,6.01,6,87,0
남동구,만수동,만수11단지주공,79.42,902,160,220,728.4,1997.11,21.01,2,161,6.01,6,87,0
남동구,만수동,만수11단지주공,67.31,902,59,215,712.1,1997.11,21.01,2,181,6.01,6,87,0
남동구,만수동,만수11단지주공,67.31,902,184,215,712.1,1997.11,21.01,2,175,6.01,6,87,0
남동구,만수동,만수주공3단지,72.72,510,48,344,"1,136.50",1987.11,31.01,2,171,6.01,6,87,0
남동구,만수동,만수주공3단지,56.19A,510,2,325,"1,073.70",1987.11,31.01,2,167,6.01,6,87,0
남동구,만수동,만수주공3단지,56.19B,510,1,325,"1,073.70",1987.11,31.01,2,167,6.01,6,87,0
남동구,만수동,만수주공3단지,56.19,510,216,325,"1,073.70",1987.11,31.01,2,163,6.01,6,87,0
남동구,만수동,만수주공3단지,62.81,510,24,318,"1,052.60",1987.11,31.01,2,234,6.01,6,87,0
남동구,만수동,만수주공3단지,59.5,510,48,315,"1,041.70",1987.11,31.01,2,227,6.01,6,87,0
남동구,만수동,만수주공3단지,66.11A,510,13,314,"1,037.60",1987.11,31.01,2,227,6.01,6,87,0
남동구,만수동,만수주공3단지,66.11,510,158,314,"1,037.60",1987.11,31.01,2,227,6.01,6,87,0
남동구,만수동,벽산,79.33,"2,073",638,284,937.6,2000.05,18.07,2,219,6.01,6,87,0
남동구,만수동,벽산,109.09,"2,073","1,435",241,795.5,2000.05,18.07,2,218,6.01,6,87,0
남동구,만수동,삼환1차,72.72,660,180,244,806.9,1989.08,29.04,2,212,6.01,6,87,0
남동구,만수동,삼환1차,52.89,660,150,241,796.9,1989.08,29.04,2,212,6.01,6,87,0
남동구,만수동,삼환1차,82.64,660,150,239,790,1989.08,29.04,2,233,6.01,6,87,0
남동구,만수동,삼환1차,62.81,660,180,235,776.3,1989.08,29.04,2,193,6.01,6,87,0
남동구,만수동,삼환2차,82.64,660,150,227,750,1990.1,28.02,2,213,6.01,6,87,0
남동구,만수동,삼환2차,62.81,660,180,223,736.8,1990.1,28.02,2,200,6.01,6,87,0
남동구,만수동,삼환2차,52.89,660,150,219,725,1990.1,28.02,2,199,6.01,6,87,0
남동구,만수동,삼환2차,72.72,660,180,217,716,1990.1,28.02,2,180,6.01,6,87,0
남동구,만수동,신동아,89.25,750,210,221,731.5,1990.1,28.02,2,183,6.01,6,87,0
남동구,만수동,영풍1차,79.33,132,66,271,895.9,1997.09,21.03,2,179,6.01,6,87,0
남동구,만수동,영풍1차,105.78,132,36,251,828.2,1997.09,21.03,2,175,6.01,6,87,0
남동구,만수동,영풍2차,79.33,168,84,271,895.9,1998.05,20.07,2,161,6.01,6,87,0
남동구,만수동,영풍2차,105.78,168,42,251,828.2,1998.05,20.07,2,176,6.01,6,87,0
남동구,만수동,이삭베스파트1단지,99.17,299,88,247,816.7,2000.05,18.07,2,175,6.01,6,87,0
남동구,만수동,이삭베스파트1단지,109.09,299,144,243,803,2000.05,18.07,2,174,6.01,6,87,0
남동구,만수동,이삭베스파트1단지,132.23,299,67,223,737.5,2000.05,18.07,2,221,6.01,6,87,0
남동구,만수동,이삭베스파트2단지,142.14,48,44,216,715.2,1999.09,19.03,2,199,6.01,6,87,0
남동구,만수동,주공10단지,69.42,420,420,227,750,1994.06,24.06,2,158,6.01,6,87,0
남동구,만수동,주공1단지,42.97A,516,1,279,923.2,1986.11,32.01,2,221,6.01,6,87,0
남동구,만수동,주공1단지,42.97,516,250,279,923.2,1986.11,32.01,2,199,6.01,6,87,0
남동구,만수동,주공1단지,49.58C,516,54,262,866.8,1986.11,32.01,2,158,6.01,6,87,0
남동구,만수동,주공1단지,49.58D,516,72,262,866.8,1986.11,32.01,2,202,6.01,6,87,0
남동구,만수동,주공1단지,49.58A,516,104,262,866.8,1986.11,32.01,2,193,6.01,6,87,0
남동구,만수동,주공1단지,49.58,516,30,262,866.8,1986.11,32.01,2,182,6.01,6,87,0
남동구,만수동,주공1단지,49.58B,516,5,262,866.8,1986.11,32.01,2,194,6.01,6,87,0
남동구,만수동,주공2단지,94.23A,"1,920",210,271,894.6,1987.07,31.05,2,196,6.01,6,87,0
남동구,만수동,주공2단지,94.57B,"1,920",210,270,891.4,1987.07,31.05,2,196,6.01,6,87,0
남동구,만수동,주공2단지,75.45,"1,920",480,255,843.4,1987.07,31.05,2,179,6.01,6,87,0
남동구,만수동,주공2단지,89.86A,"1,920",240,245,809.3,1987.07,31.05,2,178,6.01,6,87,0
남동구,만수동,주공2단지,90.34B,"1,920",60,244,805,1987.07,31.05,2,177,6.01,6,87,0
남동구,만수동,주공2단지,90.58D,"1,920",120,243,802.9,1987.07,31.05,2,177,6.01,6,87,0
남동구,만수동,주공2단지,83.73,"1,920",240,242,799.5,1987.07,31.05,2,175,6.01,6,87,0
남동구,만수동,주공2단지,91.56C,"1,920",60,240,794.3,1987.07,31.05,2,175,6.01,6,87,0
남동구,만수동,주공2단지,88.81,"1,920",300,236,781.7,1987.07,31.05,2,167,6.01,6,87,0
남동구,만수동,주공4단지,92.56B,"2,220",180,273,901.8,1986.11,32.01,2,189,6.01,6,87,0
남동구,만수동,주공4단지,92.56A,"2,220",180,273,901.8,1986.11,32.01,2,189,6.01,6,87,0
남동구,만수동,주공4단지,72.72,"2,220",660,258,852.4,1986.11,32.01,2,186,6.01,6,87,0
남동구,만수동,주공4단지,89.25D,"2,220",60,241,796.4,1986.11,32.01,2,185,6.01,6,87,0
남동구,만수동,주공4단지,89.25C,"2,220",120,241,796.4,1986.11,32.01,2,185,6.01,6,87,0
남동구,만수동,주공4단지,89.25B,"2,220",60,241,796.4,1986.11,32.01,2,185,6.01,6,87,0
남동구,만수동,주공4단지,89.25A,"2,220",240,241,796.4,1986.11,32.01,2,185,6.01,6,87,0
남동구,만수동,주공4단지,82.64,"2,220",240,239,790,1986.11,32.01,2,180,6.01,6,87,0
남동구,만수동,주공4단지,85.95,"2,220",480,239,788.5,1986.11,32.01,2,169,6.01,6,87,0
남동구,만수동,주공6단지,49.58,800,360,282,933.5,1986.11,32.01,2,159,6.01,6,87,0
남동구,만수동,주공6단지,42.97,800,440,268,884.7,1986.11,32.01,2,156,6.01,6,87,0
남동구,만수동,주공8단지,56.19,"1,440",480,218,720.7,1990.12,28,2,178,6.01,6,87,0
남동구,만수동,주공8단지,49.58,"1,440",960,217,716.8,1990.12,28,2,171,6.01,6,87,0
남동구,만수동,한국,104.45,608,288,215,712.1,1992.04,26.08,2,172,6.01,6,87,0
남동구,만수동,향촌휴먼시아1단지,83.43C-1,"3,208",22,324,"1,069.80",2011.05,7.07,2,170,6.01,6,87,0
남동구,만수동,향촌휴먼시아1단지,83.43D,"3,208",120,324,"1,069.80",2011.05,7.07,2,187,6.01,6,87,0
남동구,만수동,향촌휴먼시아1단지,83.43B,"3,208",25,324,"1,069.80",2011.05,7.07,2,264,6.01,6,87,0
